speedy,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
0.772485,0.012,0.103,0,3039,0,4
0.73714,0.014,0.103,0,3040,0,4
0.175628,0.04,0.051,0,3041,0,4
0.126051,0.042,0.051,0,3042,0,4
0.175628,0.04,0.053,0,3043,0,4
0.126051,0.042,0.053,0,3044,0,4
-0.496181,0.068,-0.001,0,3045,0,4
-0.537702,0.07,-0.001,0,3046,0,4
-0.496181,0.068,0.001,0,3047,0,4
-0.537702,0.07,0.001,0,3048,0,4
0.175628,0.04,0.055,0,3049,0,4
0.126051,0.042,0.055,0,3050,0,4
0.175628,0.04,0.057,0,3051,0,4
0.126051,0.042,0.057,0,3052,0,4
-0.496181,0.068,0.003,0,3053,0,4
-0.537702,0.07,0.003,0,3054,0,4
-0.496181,0.068,0.005,0,3055,0,4
-0.537702,0.07,0.005,0,3056,0,4
0.175628,0.04,0.059,0,3057,0,4
0.126051,0.042,0.059,0,3058,0,4
0.175628,0.04,0.061,0,3059,0,4
0.126051,0.042,0.061,0,3060,0,4
-0.496181,0.068,0.007,0,3061,0,4
-0.537702,0.07,0.007,0,3062,0,4
-0.496181,0.068,0.009,0,3063,0,4
-0.537702,0.07,0.009,0,3064,0,4
